date,country,alpha_iet,xmin_iet,n_events_window,mean_wait_months
2014-12-01,PAN,1.5515703778667138,1.0183968462549278,6,8.193166885676742
2015-01-01,PAN,1.5515703778667138,1.0183968462549278,6,8.193166885676742
2015-02-01,PAN,1.5897977519469095,1.0183968462549278,5,7.744743758212877
2015-03-01,PAN,1.5897977519469095,1.0183968462549278,5,7.744743758212877
2015-04-01,PAN,1.5897977519469095,1.0183968462549278,5,7.744743758212877
2015-05-01,PAN,1.5897977519469095,1.0183968462549278,5,7.744743758212877
2015-06-01,PAN,1.5897977519469095,1.0183968462549278,5,7.744743758212877
2015-07-01,PAN,1.5897977519469095,1.0183968462549278,5,7.744743758212877
2015-08-01,PAN,1.5897977519469095,1.0183968462549278,5,7.744743758212877
2015-09-01,PAN,1.5897977519469095,1.0183968462549278,5,7.744743758212877
2015-10-01,PAN,1.5897977519469095,1.0183968462549278,5,7.744743758212877
2015-11-01,PAN,1.5897977519469095,1.0183968462549278,5,7.744743758212877
2015-12-01,PAN,,,4,7.336837494524748
2016-01-01,PAN,,,4,7.336837494524748
2016-02-01,PAN,,,4,7.336837494524748
2016-03-01,PAN,,,4,7.336837494524748
2016-04-01,PAN,,,4,7.336837494524748
2016-05-01,PAN,,,4,7.336837494524748
2016-06-01,PAN,,,4,7.336837494524748
2016-07-01,PAN,,,4,7.336837494524748
2016-08-01,PAN,,,4,7.336837494524748
2008-10-01,PER,,,4,3.6684187472623737
2008-11-01,PER,,,4,3.6684187472623737
2008-12-01,PER,,,4,3.6684187472623737
2009-01-01,PER,,,4,3.6684187472623737
2009-02-01,PER,,,4,3.6684187472623737
2009-03-01,PER,,,4,3.6684187472623737
2009-04-01,PER,,,4,3.6684187472623737
2009-05-01,PER,,,4,3.6684187472623737
2009-06-01,PER,,,4,3.6684187472623737
2009-07-01,PER,,,4,3.6684187472623737
2009-08-01,PER,,,4,3.6684187472623737
2009-09-01,PER,,,4,3.6684187472623737
2009-10-01,PER,,,4,3.6684187472623737
2009-11-01,PER,,,4,3.6684187472623737
2009-12-01,PER,,,4,3.6684187472623737
2010-01-01,PER,1.689159454235814,0.9855453350854139,5,6.504599211563732
2010-02-01,PER,1.689159454235814,0.9855453350854139,5,6.504599211563732
2010-03-01,PER,1.689159454235814,0.9855453350854139,5,6.504599211563732
2010-04-01,PER,1.689159454235814,0.9855453350854139,5,6.504599211563732
2010-05-01,PER,2.477049475142744,3.0223390275952693,6,5.9921156373193165
2010-06-01,PER,2.477049475142744,3.0223390275952693,6,5.9921156373193165
2010-07-01,PER,2.477049475142744,3.0223390275952693,6,5.9921156373193165
2010-08-01,PER,2.477049475142744,3.0223390275952693,6,5.9921156373193165
2010-09-01,PER,2.477049475142744,3.0223390275952693,6,5.9921156373193165
2010-10-01,PER,2.477049475142744,3.0223390275952693,6,5.9921156373193165
2010-11-01,PER,2.470048317332351,3.0223390275952693,7,6.000876040297854
2010-12-01,PER,2.470048317332351,3.0223390275952693,7,6.000876040297854
2011-01-01,PER,2.470048317332351,3.0223390275952693,7,6.000876040297854
2011-02-01,PER,2.470048317332351,3.0223390275952693,7,6.000876040297854
2011-03-01,PER,2.470048317332351,3.0223390275952693,7,6.000876040297854
2011-04-01,PER,2.946870541572403,3.9421813403416555,8,5.852262061197672
2011-05-01,PER,2.946870541572403,3.9421813403416555,8,5.852262061197672
2011-06-01,PER,2.946870541572403,3.9421813403416555,8,5.852262061197672
2011-07-01,PER,2.946870541572403,3.9421813403416555,8,5.852262061197672
2011-08-01,PER,2.946870541572403,3.9421813403416555,8,5.852262061197672
2011-09-01,PER,2.588962845106902,3.0223390275952693,9,5.7490144546649145
2011-10-01,PER,2.588962845106902,3.0223390275952693,9,5.7490144546649145
2011-11-01,PER,2.588962845106902,3.0223390275952693,9,5.7490144546649145
2011-12-01,PER,2.588962845106902,3.0223390275952693,9,5.7490144546649145
2012-01-01,PER,2.588962845106902,3.0223390275952693,9,5.7490144546649145
2012-02-01,PER,2.588962845106902,3.0223390275952693,9,5.7490144546649145
2012-03-01,PER,2.588962845106902,3.0223390275952693,9,5.7490144546649145
2012-04-01,PER,2.588962845106902,3.0223390275952693,9,5.7490144546649145
2012-05-01,PER,2.9904797859454626,3.9421813403416555,10,5.997225872390129
2012-06-01,PER,2.9904797859454626,3.9421813403416555,10,5.997225872390129
2012-07-01,PER,2.9904797859454626,3.9421813403416555,10,5.997225872390129
2012-08-01,PER,2.9904797859454626,3.9421813403416555,10,5.997225872390129
2012-09-01,PER,2.9904797859454626,3.9421813403416555,10,5.997225872390129
2012-10-01,PER,2.9904797859454626,3.9421813403416555,10,5.997225872390129
2012-11-01,PER,2.9904797859454626,3.9421813403416555,10,5.997225872390129
2012-12-01,PER,2.5428157950846373,3.0223390275952693,9,5.872207621550592
2013-01-01,PER,2.5428157950846373,3.0223390275952693,9,5.872207621550592
2013-02-01,PER,2.5428157950846373,3.0223390275952693,9,5.872207621550592
2013-03-01,PER,2.5428157950846373,3.0223390275952693,9,5.872207621550592
2013-04-01,PER,2.5428157950846373,3.0223390275952693,9,5.872207621550592
2013-05-01,PER,2.5428157950846373,3.0223390275952693,9,5.872207621550592
2013-06-01,PER,2.6921037788989417,3.9421813403416555,10,6.665206599503578
2013-07-01,PER,2.6921037788989417,3.9421813403416555,9,7.120565045992115
2013-08-01,PER,2.6921037788989417,3.9421813403416555,9,7.120565045992115
2013-09-01,PER,2.6921037788989417,3.9421813403416555,9,7.120565045992115
2013-10-01,PER,2.6921037788989417,3.9421813403416555,8,7.996996433264501
2013-11-01,PER,3.0,6.044678055190539,7,6.827639071397285
2013-12-01,PER,3.0,6.044678055190539,7,6.827639071397285
2014-01-01,PER,3.0,7.030223390275952,8,6.856579688379951
2014-02-01,PER,3.0,7.030223390275952,8,6.856579688379951
2014-03-01,PER,3.0,7.030223390275952,8,6.856579688379951
2014-04-01,PER,3.0,7.030223390275952,8,6.856579688379951
2014-05-01,PER,3.0,7.030223390275952,8,6.856579688379951
2014-06-01,PER,3.0,7.030223390275952,8,6.856579688379951
2014-07-01,PER,3.0,7.030223390275952,8,6.856579688379951
2014-08-01,PER,3.0,7.030223390275952,8,6.856579688379951
2014-09-01,PER,3.0,7.030223390275952,8,6.856579688379951
2014-10-01,PER,3.0,7.030223390275952,8,6.856579688379951
2014-11-01,PER,3.0,7.030223390275952,8,6.856579688379951
2014-12-01,PER,3.0,7.030223390275952,8,6.856579688379951
2015-01-01,PER,3.0,7.030223390275952,8,6.856579688379951
2015-02-01,PER,3.0,7.030223390275952,7,7.342312746386334
2015-03-01,PER,3.0,7.030223390275952,7,7.342312746386334
2015-04-01,PER,3.0,7.030223390275952,7,7.342312746386334
2015-05-01,PER,3.0,7.030223390275952,7,7.342312746386334
2015-06-01,PER,3.0,7.030223390275952,6,7.601839684625491
2015-07-01,PER,3.0,7.030223390275952,6,7.601839684625491
2015-08-01,PER,3.0,7.030223390275952,6,7.601839684625491
2015-09-01,PER,3.0,7.030223390275952,6,7.601839684625491
2015-10-01,PER,3.0,7.030223390275952,6,7.601839684625491
2015-11-01,PER,3.0,7.030223390275952,6,7.601839684625491
2015-12-01,PER,3.0,7.030223390275952,5,8.26215505913272
2016-01-01,PER,3.0,7.030223390275952,5,8.26215505913272
2016-02-01,PER,3.0,7.030223390275952,5,8.26215505913272
2016-03-01,PER,3.0,7.030223390275952,5,8.26215505913272
2016-04-01,PER,3.0,7.030223390275952,5,8.26215505913272
2016-05-01,PER,,,4,9.34077967586509
2016-06-01,PER,,,4,9.34077967586509
2016-07-01,PER,,,4,9.34077967586509
2016-08-01,PER,,,4,9.34077967586509
2016-09-01,PER,,,4,9.34077967586509
2022-04-01,PER,,,4,8.6508979413053
2022-05-01,PER,,,4,8.6508979413053
2022-06-01,PER,,,4,8.6508979413053
2022-07-01,PER,,,4,8.6508979413053
2022-08-01,PER,,,4,8.6508979413053
2022-09-01,PER,,,4,8.6508979413053
2022-10-01,PER,,,4,8.6508979413053
2022-11-01,PER,,,4,8.6508979413053
2022-12-01,PER,,,4,8.6508979413053
2023-01-01,PER,,,4,8.6508979413053
2023-02-01,PER,,,4,8.6508979413053
2023-03-01,PER,,,4,8.6508979413053
2023-04-01,PER,,,4,8.6508979413053
2023-05-01,PER,,,4,8.6508979413053
2023-06-01,PER,,,4,8.6508979413053
2023-07-01,PER,,,4,8.6508979413053
2023-08-01,PER,,,4,8.6508979413053
2023-09-01,PER,,,4,8.6508979413053
2023-10-01,PER,,,4,8.6508979413053
2023-11-01,PER,,,4,8.6508979413053
2023-12-01,PER,,,4,8.6508979413053
2024-01-01,PER,,,4,8.6508979413053
2024-02-01,PER,,,4,8.6508979413053
2024-03-01,PER,,,4,8.6508979413053
2024-04-01,PER,,,4,8.6508979413053
2024-05-01,PER,,,4,8.6508979413053
2024-06-01,PER,,,4,8.6508979413053
2024-07-01,PER,,,4,8.6508979413053
2024-08-01,PER,,,4,8.6508979413053
2024-09-01,PER,,,4,8.6508979413053
2024-10-01,PER,,,4,8.6508979413053
2024-11-01,PER,,,4,8.6508979413053
2024-12-01,PER,,,4,8.6508979413053
2025-01-01,PER,,,4,8.6508979413053
2025-02-01,PER,,,4,8.6508979413053
2008-10-01,SLV,,,4,3.6684187472623737
2008-11-01,SLV,,,4,3.6684187472623737
2008-12-01,SLV,,,4,3.6684187472623737
2009-01-01,SLV,,,4,3.6684187472623737
2009-02-01,SLV,,,4,3.6684187472623737
2009-03-01,SLV,,,4,3.6684187472623737
2009-04-01,SLV,,,4,3.6684187472623737
2009-05-01,SLV,,,4,3.6684187472623737
2009-06-01,SLV,,,4,3.6684187472623737
2009-07-01,SLV,,,4,3.6684187472623737
2009-08-01,SLV,,,4,3.6684187472623737
2009-09-01,SLV,,,4,3.6684187472623737
2009-10-01,SLV,,,4,3.6684187472623737
2009-11-01,SLV,,,4,3.6684187472623737
2009-12-01,SLV,,,4,3.6684187472623737
2010-01-01,SLV,,,4,3.6684187472623737
2010-02-01,SLV,,,4,3.6684187472623737
2010-03-01,SLV,,,4,3.6684187472623737
2010-04-01,SLV,,,4,3.6684187472623737
2010-05-01,SLV,1.6625444405682686,0.9855453350854139,5,7.4901445466491445
2010-06-01,SLV,1.6625444405682686,0.9855453350854139,5,7.4901445466491445
2010-07-01,SLV,1.6625444405682686,0.9855453350854139,5,7.4901445466491445
2010-08-01,SLV,1.6625444405682686,0.9855453350854139,5,7.4901445466491445
2010-09-01,SLV,1.6625444405682686,0.9855453350854139,5,7.4901445466491445
2010-10-01,SLV,1.6625444405682686,0.9855453350854139,5,7.4901445466491445
2010-11-01,SLV,1.6625444405682686,0.9855453350854139,5,7.4901445466491445
2010-12-01,SLV,1.6625444405682686,0.9855453350854139,5,7.4901445466491445
2011-01-01,SLV,1.6625444405682686,0.9855453350854139,5,7.4901445466491445
2011-02-01,SLV,1.6625444405682686,0.9855453350854139,5,7.4901445466491445
2011-03-01,SLV,1.6625444405682686,0.9855453350854139,5,7.4901445466491445
2011-04-01,SLV,1.6625444405682686,0.9855453350854139,5,7.4901445466491445
2011-05-01,SLV,1.6625444405682686,0.9855453350854139,5,7.4901445466491445
2011-06-01,SLV,1.6625444405682686,0.9855453350854139,5,7.4901445466491445
2011-07-01,SLV,1.6625444405682686,0.9855453350854139,5,7.4901445466491445
2011-08-01,SLV,1.6625444405682686,0.9855453350854139,5,7.4901445466491445
2011-09-01,SLV,1.5664792334016557,0.9855453350854139,6,9.198423127463863
2011-10-01,SLV,1.5664792334016557,0.9855453350854139,6,9.198423127463863
2011-11-01,SLV,1.5664792334016557,0.9855453350854139,6,9.198423127463863
2011-12-01,SLV,1.5664792334016557,0.9855453350854139,6,9.198423127463863
2012-01-01,SLV,1.5664792334016557,0.9855453350854139,6,9.198423127463863
2012-02-01,SLV,1.5664792334016557,0.9855453350854139,6,9.198423127463863
2012-03-01,SLV,1.5664792334016557,0.9855453350854139,6,9.198423127463863
2012-04-01,SLV,1.5664792334016557,0.9855453350854139,6,9.198423127463863
2012-05-01,SLV,1.5664792334016557,0.9855453350854139,6,9.198423127463863
2012-06-01,SLV,1.5664792334016557,0.9855453350854139,6,9.198423127463863
2012-07-01,SLV,1.5664792334016557,0.9855453350854139,6,9.198423127463863
2012-08-01,SLV,1.5664792334016557,0.9855453350854139,6,9.198423127463863
2012-09-01,SLV,1.5664792334016557,0.9855453350854139,6,9.198423127463863
2012-10-01,SLV,1.5664792334016557,0.9855453350854139,6,9.198423127463863
2012-11-01,SLV,1.5664792334016557,0.9855453350854139,6,9.198423127463863
2012-12-01,SLV,1.5825507888419126,0.9855453350854139,5,9.74868593955322
2013-01-01,SLV,1.5825507888419126,0.9855453350854139,5,9.74868593955322
2013-02-01,SLV,1.5825507888419126,0.9855453350854139,5,9.74868593955322
2013-03-01,SLV,1.5825507888419126,0.9855453350854139,5,9.74868593955322
2013-04-01,SLV,1.5825507888419126,0.9855453350854139,5,9.74868593955322
2013-05-01,SLV,1.5825507888419126,0.9855453350854139,5,9.74868593955322
2013-06-01,SLV,1.5825507888419126,0.9855453350854139,5,9.74868593955322
2013-07-01,SLV,,,4,11.990801576872537
2013-08-01,SLV,,,4,11.990801576872537
2013-09-01,SLV,,,4,11.990801576872537
2021-09-01,SLV,,,4,19.327639071397286
2021-10-01,SLV,,,4,19.327639071397286
2021-11-01,SLV,1.738392592411943,2.0039421813403417,5,14.99671484888305
2021-12-01,SLV,,,4,6.6798072711344725
2022-01-01,SLV,,,4,6.6798072711344725
2022-02-01,SLV,,,4,6.6798072711344725
2022-03-01,SLV,,,4,6.6798072711344725
2022-04-01,SLV,2.2007936481451265,2.0039421813403417,5,6.25
2022-05-01,SLV,2.2007936481451265,2.0039421813403417,5,6.25
2022-06-01,SLV,2.2007936481451265,2.0039421813403417,5,6.25
2022-07-01,SLV,2.2007936481451265,2.0039421813403417,5,6.25
2022-08-01,SLV,2.2007936481451265,2.0039421813403417,5,6.25
2022-09-01,SLV,2.2007936481451265,2.0039421813403417,5,6.25
2022-10-01,SLV,2.2007936481451265,2.0039421813403417,5,6.25
2022-11-01,SLV,2.2007936481451265,2.0039421813403417,5,6.25
2022-12-01,SLV,2.2007936481451265,2.0039421813403417,5,6.25
2023-01-01,SLV,2.2007936481451265,2.0039421813403417,5,6.25
2023-02-01,SLV,2.2007936481451265,2.0039421813403417,5,6.25
2023-03-01,SLV,2.2007936481451265,2.0039421813403417,5,6.25
2023-04-01,SLV,2.2007936481451265,2.0039421813403417,5,6.25
2023-05-01,SLV,2.2007936481451265,2.0039421813403417,5,6.25
2023-06-01,SLV,2.2007936481451265,2.0039421813403417,5,6.25
2023-07-01,SLV,2.2007936481451265,2.0039421813403417,5,6.25
2023-08-01,SLV,2.2007936481451265,2.0039421813403417,5,6.25
2023-09-01,SLV,2.2007936481451265,2.0039421813403417,5,6.25
2023-10-01,SLV,2.2007936481451265,2.0039421813403417,5,6.25
2023-11-01,SLV,2.2007936481451265,2.0039421813403417,5,6.25
2023-12-01,SLV,2.2007936481451265,2.0039421813403417,5,6.25
2024-01-01,SLV,2.2007936481451265,2.0039421813403417,5,6.25
2024-02-01,SLV,2.2007936481451265,2.0039421813403417,5,6.25
2024-03-01,SLV,2.2007936481451265,2.0039421813403417,5,6.25
2024-04-01,SLV,2.2007936481451265,2.0039421813403417,5,6.25
2024-05-01,SLV,2.2007936481451265,2.0039421813403417,5,6.25
2024-06-01,SLV,2.2007936481451265,2.0039421813403417,5,6.25
2024-07-01,SLV,2.2007936481451265,2.0039421813403417,5,6.25
2024-08-01,SLV,2.2007936481451265,2.0039421813403417,5,6.25
2024-09-01,SLV,2.2007936481451265,2.0039421813403417,5,6.25
2024-10-01,SLV,2.2007936481451265,2.0039421813403417,5,6.25
2024-11-01,SLV,2.2007936481451265,2.0039421813403417,5,6.25
2024-12-01,SLV,2.2007936481451265,2.0039421813403417,5,6.25
2025-01-01,SLV,2.2007936481451265,2.0039421813403417,5,6.25
2025-02-01,SLV,2.2007936481451265,2.0039421813403417,5,6.25
2025-03-01,SLV,2.2007936481451265,2.0039421813403417,5,6.25
2025-04-01,SLV,,,4,3.328953131844065
2025-05-01,SLV,,,4,3.328953131844065
2025-06-01,SLV,,,4,3.328953131844065
2025-07-01,SLV,,,4,3.328953131844065
2025-08-01,SLV,,,4,3.328953131844065
2025-09-01,SLV,,,4,3.328953131844065
2025-10-01,SLV,,,4,3.328953131844065
2025-11-01,SLV,,,4,3.328953131844065
2025-12-01,SLV,,,4,3.328953131844065
2026-01-01,SLV,,,4,3.328953131844065
2026-02-01,SLV,,,4,3.328953131844065
2026-03-01,SLV,,,4,3.328953131844065
2026-04-01,SLV,,,4,3.328953131844065
2010-05-01,URY,,,4,9.986859395532193
2010-06-01,URY,,,4,9.986859395532193
2010-07-01,URY,,,4,9.986859395532193
2010-08-01,URY,,,4,9.986859395532193
2010-09-01,URY,,,4,9.986859395532193
2010-10-01,URY,,,4,9.986859395532193
2010-11-01,URY,,,4,9.986859395532193
2010-12-01,URY,,,4,9.986859395532193
2011-01-01,URY,,,4,9.986859395532193
2011-02-01,URY,,,4,9.986859395532193
2011-03-01,URY,,,4,9.986859395532193
2011-04-01,URY,,,4,9.986859395532193
2011-05-01,URY,,,4,9.986859395532193
2011-06-01,URY,,,4,9.986859395532193
2011-07-01,URY,,,4,9.986859395532193
2011-08-01,URY,,,4,9.986859395532193
2011-09-01,URY,1.4959777872906908,0.9855453350854139,5,11.498028909329829
2011-10-01,URY,1.4959777872906908,0.9855453350854139,5,11.498028909329829
2011-11-01,URY,1.4959777872906908,0.9855453350854139,5,11.498028909329829
2011-12-01,URY,1.4959777872906908,0.9855453350854139,5,11.498028909329829
2012-01-01,URY,1.4959777872906908,0.9855453350854139,5,11.498028909329829
2012-02-01,URY,1.4959777872906908,0.9855453350854139,5,11.498028909329829
2012-03-01,URY,1.4959777872906908,0.9855453350854139,5,11.498028909329829
2012-04-01,URY,1.4959777872906908,0.9855453350854139,5,11.498028909329829
2012-05-01,URY,1.492283875309136,0.9855453350854139,6,10.795006570302233
2012-06-01,URY,1.492283875309136,0.9855453350854139,6,10.795006570302233
2012-07-01,URY,1.492283875309136,0.9855453350854139,6,10.795006570302233
2012-08-01,URY,1.492283875309136,0.9855453350854139,6,10.795006570302233
2012-09-01,URY,1.492283875309136,0.9855453350854139,6,10.795006570302233
2012-10-01,URY,1.492283875309136,0.9855453350854139,6,10.795006570302233
2012-11-01,URY,1.492283875309136,0.9855453350854139,6,10.795006570302233
2012-12-01,URY,2.9205718256099678,7.982917214191852,5,10.988830486202366
2013-01-01,URY,2.9205718256099678,7.982917214191852,5,10.988830486202366
2013-02-01,URY,1.4971745345103553,0.9855453350854139,6,10.604467805519054
2013-03-01,URY,1.4971745345103553,0.9855453350854139,6,10.604467805519054
2013-04-01,URY,1.4971745345103553,0.9855453350854139,6,10.604467805519054
2013-05-01,URY,1.4971745345103553,0.9855453350854139,6,10.604467805519054
2013-06-01,URY,2.1082412562746633,3.9421813403416555,7,9.494086727989488
2013-07-01,URY,2.1082412562746633,3.9421813403416555,7,9.494086727989488
2013-08-01,URY,1.5759988852052413,0.9855453350854139,8,8.424066078468181
2013-09-01,URY,1.5759988852052413,0.9855453350854139,8,8.424066078468181
2013-10-01,URY,1.7599994646393822,2.0039421813403417,7,9.663819535698641
2013-11-01,URY,1.8853045463779194,2.0039421813403417,6,7.805519053876479
2013-12-01,URY,1.8853045463779194,2.0039421813403417,6,7.805519053876479
2014-01-01,URY,2.5702291264759176,3.9421813403416555,7,7.342312746386334
2014-02-01,URY,2.5702291264759176,3.9421813403416555,7,7.342312746386334
2014-03-01,URY,2.5702291264759176,3.9421813403416555,7,7.342312746386334
2014-04-01,URY,2.5702291264759176,3.9421813403416555,7,7.342312746386334
2014-05-01,URY,2.5702291264759176,3.9421813403416555,7,7.342312746386334
2014-06-01,URY,2.5702291264759176,3.9421813403416555,7,7.342312746386334
2014-07-01,URY,2.5702291264759176,3.9421813403416555,7,7.342312746386334
2014-08-01,URY,2.5702291264759176,3.9421813403416555,7,7.342312746386334
2014-09-01,URY,2.5702291264759176,3.9421813403416555,7,7.342312746386334
2014-10-01,URY,2.5702291264759176,3.9421813403416555,7,7.342312746386334
2014-11-01,URY,2.5702291264759176,3.9421813403416555,7,7.342312746386334
2014-12-01,URY,2.5702291264759176,3.9421813403416555,7,7.342312746386334
2015-01-01,URY,2.5702291264759176,3.9421813403416555,7,7.342312746386334
2015-02-01,URY,2.5702291264759176,3.9421813403416555,7,7.342312746386334
2015-03-01,URY,2.5702291264759176,3.9421813403416555,7,7.342312746386334
2015-04-01,URY,2.5702291264759176,3.9421813403416555,7,7.342312746386334
2015-05-01,URY,2.5702291264759176,3.9421813403416555,7,7.342312746386334
2015-06-01,URY,2.114107685320694,2.0039421813403417,6,5.604467805519054
2015-07-01,URY,2.114107685320694,2.0039421813403417,6,5.604467805519054
2015-08-01,URY,2.114107685320694,2.0039421813403417,6,5.604467805519054
2015-09-01,URY,2.114107685320694,2.0039421813403417,6,5.604467805519054
2015-10-01,URY,2.114107685320694,2.0039421813403417,6,5.604467805519054
2015-11-01,URY,2.114107685320694,2.0039421813403417,6,5.604467805519054
2015-12-01,URY,2.114107685320694,2.0039421813403417,6,5.604467805519054
2016-01-01,URY,2.114107685320694,2.0039421813403417,6,5.604467805519054
2016-02-01,URY,2.114107685320694,2.0039421813403417,6,5.604467805519054
2016-03-01,URY,2.114107685320694,2.0039421813403417,6,5.604467805519054
2016-04-01,URY,2.114107685320694,2.0039421813403417,6,5.604467805519054
2016-05-01,URY,2.114107685320694,2.0039421813403417,6,5.604467805519054
2016-06-01,URY,2.114107685320694,2.0039421813403417,6,5.604467805519054
2016-07-01,URY,2.114107685320694,2.0039421813403417,6,5.604467805519054
2016-08-01,URY,2.114107685320694,2.0039421813403417,6,5.604467805519054
2016-09-01,URY,2.114107685320694,2.0039421813403417,6,5.604467805519054
2016-10-01,URY,2.2879507000373076,2.0039421813403417,5,5.009855453350854
2016-11-01,URY,2.2879507000373076,2.0039421813403417,5,5.009855453350854
2016-12-01,URY,2.2879507000373076,2.0039421813403417,5,5.009855453350854
2017-01-01,URY,2.2879507000373076,2.0039421813403417,5,5.009855453350854
2017-02-01,URY,2.2879507000373076,2.0039421813403417,5,5.009855453350854
2017-03-01,URY,2.2879507000373076,2.0039421813403417,5,5.009855453350854
2017-04-01,URY,2.2879507000373076,2.0039421813403417,5,5.009855453350854
2017-05-01,URY,2.2879507000373076,2.0039421813403417,5,5.009855453350854
2017-06-01,URY,,,4,3.6574682435392027
2017-07-01,URY,,,4,3.6574682435392027
2017-08-01,URY,,,4,3.6574682435392027
2017-09-01,URY,,,4,3.6574682435392027
2017-10-01,URY,,,4,3.6574682435392027
2017-11-01,URY,,,4,3.6574682435392027
2017-12-01,URY,,,4,3.6574682435392027
2018-01-01,URY,,,4,3.6574682435392027
2018-02-01,URY,,,4,3.6574682435392027
